Route,lat,lon,elevation
3560,-3.05857,-78.49678,
3561,-3.05849,-78.49685,
3562,-3.0584,-78.49698,
3563,-3.05832,-78.49722,
3564,-3.05818,-78.49768,
3565,-3.05809,-78.49805,
3566,-3.05806,-78.49828,
3567,-3.05806,-78.49854,
3568,-3.05809,-78.49899,
3569,-3.05807,-78.49919,
3570,-3.05804,-78.49935,
3571,-3.05796,-78.49951,
3572,-3.05765,-78.49999,
3573,-3.05759,-78.50012,
3574,-3.05755,-78.50024,
3575,-3.05755,-78.50038,
3576,-3.05757,-78.50056,
3577,-3.05765,-78.50083,
3578,-3.05768,-78.501,
3579,-3.05768,-78.50119,
3580,-3.05763,-78.50134,
3581,-3.05756,-78.50142,
3582,-3.05745,-78.50152,
3583,-3.05719,-78.50165,
3584,-3.057,-78.50172,
3585,-3.05677,-78.50179,
3586,-3.0566,-78.5019,
3587,-3.05638,-78.5021,
3588,-3.05623,-78.50225,
3589,-3.0561,-78.50236,
3590,-3.05596,-78.50243,
3591,-3.05572,-78.50252,
3592,-3.05543,-78.50258,
3593,-3.05512,-78.5026,
3594,-3.05494,-78.50258,
3595,-3.05469,-78.50253,
3596,-3.05436,-78.50243,
3597,-3.05387,-78.50227,
3598,-3.05371,-78.50224,
3599,-3.05356,-78.50224,
3600,-3.05334,-78.50227,
3601,-3.05287,-78.50234,
3602,-3.0527,-78.50235,
3603,-3.05258,-78.50233,
3604,-3.05247,-78.50229,
3605,-3.05234,-78.50222,
3606,-3.05189,-78.50191,
3607,-3.05176,-78.50184,
3608,-3.05162,-78.5018,
3609,-3.05143,-78.50178,
3610,-3.05111,-78.50177,
3611,-3.05089,-78.50175,
3612,-3.05074,-78.50171,
3613,-3.05058,-78.50165,
3614,-3.0504,-78.50156,
3615,-3.04989,-78.50121,
3616,-3.04953,-78.50101,
3617,-3.04937,-78.50096,
3618,-3.04927,-78.50096,
3619,-3.04918,-78.50099,
3620,-3.04912,-78.50102,
3621,-3.0491,-78.50104,
3622,-3.04904,-78.50111,
3623,-3.049,-78.50121,
3624,-3.04897,-78.5013,
3625,-3.04897,-78.50138,
3626,-3.04898,-78.50147,
3627,-3.04902,-78.50156,
3628,-3.04953,-78.50216,
3629,-3.05138,-78.50428,
3630,-3.05179,-78.50507,
3631,-3.0521,-78.50533,
3632,-3.05285,-78.5054,
3633,-3.05318,-78.50558,
3634,-3.0542,-78.50674,
3635,-3.05446,-78.50687,
3636,-3.05513,-78.50706,
3637,-3.05545,-78.50736,
3638,-3.0556,-78.50775,
3639,-3.05557,-78.50818,
3640,-3.05451,-78.50972,
3641,-3.05449,-78.51008,
3642,-3.05459,-78.51062,
3643,-3.05467,-78.51082,
3644,-3.05482,-78.51092,
3645,-3.055,-78.51094,
3646,-3.05526,-78.51093,
3647,-3.05534,-78.51092,
3648,-3.05542,-78.51089,
3649,-3.05556,-78.51081,
3650,-3.05586,-78.51061,
3651,-3.05607,-78.51047,
3652,-3.05676,-78.50997,
3653,-3.05695,-78.5098,
3654,-3.05714,-78.50954,
3655,-3.05736,-78.50884,
3656,-3.05741,-78.50854,
3657,-3.05738,-78.50812,
3658,-3.0574,-78.50787,
3659,-3.05748,-78.50762,
3660,-3.05756,-78.50751,
3661,-3.05776,-78.50736,
3662,-3.05819,-78.50718,
3663,-3.0584,-78.50701,
3664,-3.05854,-78.50686,
3665,-3.05909,-78.50619,
3666,-3.05923,-78.50609,
3667,-3.05945,-78.50594,
3668,-3.05978,-78.50581,
3669,-3.06008,-78.50575,
3670,-3.06318,-78.50542,
3671,-3.06334,-78.50538,
3672,-3.06346,-78.50531,
3673,-3.06359,-78.5052,
3674,-3.06369,-78.50507,
3675,-3.0638,-78.50488,
3676,-3.06409,-78.5042,
3677,-3.06416,-78.50407,
3678,-3.06429,-78.50395,
3679,-3.06448,-78.50385,
3680,-3.06465,-78.50382,
3681,-3.06609,-78.50379,
3682,-3.06621,-78.50382,
3683,-3.06635,-78.5039,
3684,-3.06757,-78.50508,
3685,-3.06808,-78.50575,
3686,-3.06818,-78.50591,
3687,-3.06823,-78.50606,
3688,-3.06834,-78.50669,
3689,-3.0684,-78.50683,
3690,-3.06851,-78.50695,
3691,-3.06954,-78.50748,
3692,-3.06966,-78.50758,
3693,-3.06974,-78.50769,
3694,-3.06977,-78.50782,
3695,-3.06975,-78.50797,
3696,-3.06952,-78.50855,
3697,-3.06947,-78.50868,
3698,-3.06943,-78.50897,
3699,-3.06945,-78.50922,
3700,-3.06967,-78.51005,
3701,-3.06976,-78.51025,
3702,-3.0699,-78.51043,
3703,-3.0701,-78.51065,
3704,-3.07033,-78.51082,
3705,-3.0705,-78.51091,
3706,-3.07081,-78.51096,
3707,-3.07152,-78.51099,
3708,-3.07168,-78.51102,
3709,-3.07182,-78.5111,
3710,-3.07194,-78.51124,
3711,-3.07206,-78.51153,
3712,-3.07246,-78.51293,
3713,-3.07252,-78.51305,
3714,-3.07265,-78.51321,
3715,-3.0728,-78.51329,
3716,-3.07294,-78.51331,
3717,-3.07311,-78.51327,
3718,-3.07355,-78.51295,
3719,-3.07395,-78.51269,
3720,-3.07407,-78.51266,
3721,-3.07422,-78.51264,
3722,-3.0744,-78.51265,
3723,-3.07451,-78.51269,
3724,-3.07463,-78.5128,
3725,-3.07475,-78.51296,
3726,-3.07483,-78.51316,
3727,-3.07483,-78.51338,
3728,-3.07461,-78.51512,
3729,-3.07462,-78.5153,
3730,-3.07469,-78.51552,
3731,-3.07492,-78.51594,
3732,-3.07498,-78.51609,
3733,-3.07501,-78.51622,
3734,-3.07502,-78.51711,
3735,-3.07506,-78.51734,
3736,-3.07551,-78.51893,
3737,-3.07557,-78.51902,
3738,-3.07565,-78.51908,
3739,-3.07579,-78.5191,
3740,-3.07579,-78.5191,
3741,-3.0762,-78.51907,
3742,-3.07635,-78.51912,
3743,-3.07649,-78.51922,
3744,-3.07668,-78.51939,
3745,-3.07703,-78.5197,
3746,-3.07736,-78.52,
3747,-3.0775,-78.52012,
3748,-3.07763,-78.52017,
3749,-3.07778,-78.52019,
3750,-3.07794,-78.52015,
3751,-3.07804,-78.5201,
3752,-3.07815,-78.52,
3753,-3.07855,-78.51943,
3754,-3.07871,-78.51926,
3755,-3.0789,-78.5192,
3756,-3.07909,-78.5192,
3757,-3.07923,-78.51928,
3758,-3.07931,-78.51933,
3759,-3.07939,-78.51943,
3760,-3.07943,-78.51953,
3761,-3.07943,-78.51969,
3762,-3.07939,-78.51988,
3763,-3.07924,-78.52016,
3764,-3.0785,-78.52156,
3765,-3.0785,-78.52156,
3766,-3.07847,-78.52195,
3767,-3.07862,-78.52225,
3768,-3.07893,-78.52245,
3769,-3.07925,-78.52244,
3770,-3.07959,-78.52235,
3771,-3.08088,-78.52174,
3772,-3.08132,-78.52158,
3773,-3.08148,-78.52155,
3774,-3.08167,-78.52162,
3775,-3.08189,-78.52185,
3776,-3.08262,-78.52318,
3777,-3.08268,-78.5234,
3778,-3.08268,-78.52369,
3779,-3.08257,-78.52411,
3780,-3.08173,-78.52596,
3781,-3.08171,-78.52638,
3782,-3.08189,-78.52669,
3783,-3.08214,-78.52685,
3784,-3.08344,-78.52711,
3785,-3.08361,-78.52719,
3786,-3.08382,-78.52729,
3787,-3.08389,-78.52738,
3788,-3.08395,-78.52751,
3789,-3.08391,-78.52816,
3790,-3.08393,-78.52845,
3791,-3.08406,-78.5287,
3792,-3.08414,-78.52879,
3793,-3.08422,-78.52887,
3794,-3.08487,-78.52952,
3795,-3.08499,-78.52976,
3796,-3.08504,-78.52999,
3797,-3.08504,-78.53137,
3798,-3.08464,-78.53222,
3799,-3.08461,-78.53257,
3800,-3.08472,-78.53277,
3801,-3.08485,-78.53289,
3802,-3.08498,-78.53292,
3803,-3.08528,-78.53287,
3804,-3.08594,-78.53256,
3805,-3.08625,-78.53219,
3806,-3.08674,-78.53133,
3807,-3.08717,-78.5309,
3808,-3.08743,-78.53067,
3809,-3.08798,-78.53028,
3810,-3.08873,-78.53003,
3811,-3.08893,-78.52985,
3812,-3.08906,-78.52957,
3813,-3.08911,-78.52899,
3814,-3.08907,-78.52809,
3815,-3.08906,-78.52767,
3816,-3.08904,-78.52719,
3817,-3.08874,-78.5266,
3818,-3.08869,-78.52639,
3819,-3.08869,-78.52617,
3820,-3.08879,-78.52571,
3821,-3.08887,-78.52552,
3822,-3.08904,-78.52529,
3823,-3.08949,-78.52507,
3824,-3.08981,-78.52511,
3825,-3.09003,-78.52519,
3826,-3.0902,-78.52535,
3827,-3.09054,-78.52577,
3828,-3.0907,-78.5259,
3829,-3.09094,-78.52599,
3830,-3.09192,-78.52591,
3831,-3.09213,-78.52596,
3832,-3.0923,-78.52608,
3833,-3.09243,-78.52631,
3834,-3.09269,-78.52699,
3835,-3.0928,-78.52714,
3836,-3.09298,-78.52723,
3837,-3.09325,-78.52723,
3838,-3.09383,-78.52695,
3839,-3.09401,-78.5268,
3840,-3.09413,-78.52664,
3841,-3.09438,-78.52576,
3842,-3.09449,-78.5255,
3843,-3.09475,-78.5253,
3844,-3.0954,-78.52496,
3845,-3.09679,-78.52352,
3846,-3.097,-78.52339,
3847,-3.09721,-78.52333,
3848,-3.0976,-78.52329,
3849,-3.09776,-78.52324,
3850,-3.0979,-78.52311,
3851,-3.09797,-78.52278,
3852,-3.09799,-78.52245,
3853,-3.09801,-78.52231,
3854,-3.09807,-78.52214,
3855,-3.09818,-78.52201,
3856,-3.09831,-78.52196,
3857,-3.09847,-78.52193,
3858,-3.09865,-78.52194,
3859,-3.09879,-78.522,
3860,-3.0989,-78.52211,
3861,-3.09898,-78.52241,
3862,-3.09896,-78.52387,
3863,-3.09915,-78.52436,
3864,-3.0993,-78.52453,
3865,-3.10051,-78.52548,
3866,-3.10099,-78.52561,
3867,-3.10299,-78.52579,
3868,-3.10389,-78.52624,
3869,-3.10414,-78.52633,
3870,-3.10443,-78.52638,
3871,-3.10494,-78.52632,
3872,-3.10602,-78.5261,
3873,-3.10642,-78.52595,
3874,-3.10679,-78.52578,
3875,-3.10686,-78.52574,
3876,-3.10699,-78.52566,
3877,-3.10716,-78.52555,
3878,-3.10742,-78.5254,
3879,-3.10765,-78.52525,
3880,-3.10792,-78.52515,
3881,-3.10826,-78.52512,
3882,-3.10927,-78.52535,
3883,-3.10972,-78.52552,
3884,-3.11067,-78.52582,
3885,-3.11159,-78.52611,
3886,-3.11171,-78.52614,
3887,-3.11241,-78.52636,
3888,-3.11314,-78.52662,
3889,-3.11314,-78.52662,
3890,-3.11326,-78.52668,
3891,-3.11379,-78.52704,
3892,-3.11439,-78.52746,
3893,-3.11497,-78.52789,
3894,-3.11555,-78.52831,
3895,-3.11594,-78.52862,
3896,-3.11611,-78.52876,
3897,-3.11632,-78.52888,
3898,-3.11645,-78.52891,
3899,-3.11657,-78.52892,
3900,-3.11686,-78.52891,
3901,-3.11695,-78.5289,
3902,-3.11722,-78.52888,
3903,-3.11755,-78.52882,
3904,-3.1179,-78.52877,
3905,-3.11817,-78.52874,
3906,-3.11831,-78.52877,
3907,-3.11845,-78.52882,
3908,-3.1186,-78.52894,
3909,-3.11866,-78.529,
3910,-3.11875,-78.52907,
3911,-3.11875,-78.52907,
3912,-3.11829,-78.52966,
3913,-3.11814,-78.52989,
3914,-3.11814,-78.52989,
